,,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5101",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5139",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5140",,
"Timestamp","2018/8/30  上午 09:33:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:34:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:34:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:35:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:35:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:36:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:36:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:37:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:37:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:38:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:38:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:39:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:39:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:40:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:40:50",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
"Timestamp","2018/8/30  上午 09:41:20",262336,83.00,"Interval Value",262336,0.00,"Interval Value",262336,753.00,"Interval Value"
